idImpianto;Gestore;Bandiera;Tipo Impianto;Nome Impianto;Indirizzo;Comune;Provincia;Latitudine;Longitudine
35670;AUTOBRILLA DI PROTTA FRANCESCA;Total Erg;Altro;autobrilla;VIA EMILIA EST 821 41125;MODENA;MO;44.63602782;10.95155037
35058;BERTELLI WALTER E ROLANDO  - CARBURANTI - S.P.A.;Bertelli Carburanti;Altro;BERTELLI NONANTOLANA;Via Nonantolana 880 41100;MODENA;MO;44.65810139;10.95818739
39038;SER BEL S.N.C. DI ORBAN P. E TALAMI N.;Pompe Bianche;Altro;BEYFIN VACIGLIO;strada bellaria 95 41125;MODENA;MO;44.60626341;10.93399622
33221;CARBURANTI 3.0 S.R.L.;Enercoop;Altro;Carburanti 3.0 Modena;VIA OVIDIO 281 41123;MODENA;MO;44.65034394;10.8514332
28789;MODENA PIU' SRL;CONAD;Altro;CONAD SUPERMERCATO;VIA Giardini 1370 41126;MODENA;MO;44.60492352;10.86741837
32267;DCM CARBURANTI DI DE CORSO MASSIMO;Esso;Altro;DCM Carburanti;STRADA VIGNOLESE 1601 41126;MODENA;MO;44.5763073;10.98128021
29904;PETRELLA ANTONIO E C. S.N.C.;Pompe Bianche;Altro;DISTRIBUTORE ELP di PETRELLA ANTONIO e C. snc;via Pica 11 41126;MODENA;MO;44.6298419;10.96403115
16836;EFFE UNO SAS DI GASPARETTO MANUEL & C.;Esso;Altro;effe uno sas;VIA NAZIONALE DEL CANALETTO 678 41122;MODENA;MO;44.6818512;10.93756154
35676;DRIVE IN COFFEE DI MIKHAEL FEDERICO S.A.S.;Agip Eni;Altro;ENI ;STRADA VIGNOLESE 1030 41126;MODENA;MO;44.62176479;10.95301509
23625;B & B DI BUFFAGNI CARLO E C. S.N.C.;Agip Eni;Altro;Eni Carlo e Ilaria;S.S. Modena/Sassuolo 1600 41126;MODENA;MO;44.60672056;10.85344943
25790;BUDITE ANDREA;Agip Eni;Strada Statale;eni di  budite andrea;Statale 12 dell'Abetone e del Brennero, Km. 1, dir. modena 41122;MODENA;MO;44.65610556;10.93413821
10967;DI LILLO GIUSEPPE;Agip Eni;Altro;ENI Di Lillo Giuseppe;VIA PIRANDELLO TANGENZIALE NORD 49/51 41123;MODENA;MO;44.66445002;10.88869035
30509;ENI FUEL S.P.A.;Agip Eni;Altro;eni rete Modena Via Emilia;Via Emilia Est 1028 41100;MODENA;MO;44.63118155;10.96185029
9150;C.F. DI CAPELLINI DIEGO E FRIGERI MARCO S.N.C.;Esso;Strada Statale;ESSO;Statale 9 Via Emilia, Km. ND, dir. BOLOGNA 41126;MODENA;MO;44.62653641;10.97294713
34379;ROME S.N.C. DI ALI A., IQBAL N. E ROME I.;Esso;Strada Statale;ESSO;Statale 12 dell'Abetone e del Brennero, Km. 193, dir. VERONA 41122;MODENA;MO;44.71117742;10.96172288
8923;F.LLI MARTINI S.R.L.;Esso;Altro;esso;STRADA ALBARETO 599 41030;MODENA;MO;44.68813917;10.96425958
36093;BUTTAU AUDINA;Esso;Altro;esso;VIA SALVO D'ACQUISTO 100 41125;MODENA;MO;44.62496815;10.91749862
30805;BASILE FRANCESCO;Pompe Bianche;Altro;Europam;VIA NAZIONALE PER CARPI C. 427 41123;MODENA;MO;44.66777759;10.89823274
36132;FINTA FLAVIUS SORIN;Agip Eni;Altro;FINTA FLAVIUS SORIN;VIA BUON PASTORE 187 41125;MODENA;MO;44.63654062;10.92158676
31183;GOBETTI 6.5. DI PEDRETTI ALESSIO;Ego;Altro;GOBETTI 6.5.;VIA GOBETTI 65 41124;MODENA;MO;44.63464712;10.92795348
34776;GRAZI PETROLI S.R.L.;Grazi Petroli;Altro;GRAZI PETROLI;VIA GIARDINI 1171 41126;MODENA;MO;44.61600746;10.88341713
34779;GRAZI PETROLI S.R.L.;Grazi Petroli;Altro;GRAZI PETROLI; COMPLANARE LUIGI EINAUDI 800 41126;MODENA;MO;44.60755715;10.9117265
8524;AREA SERVIZI ENERGIA FUTURA S.R.L. ABBREVIABILE IN: A.S.E.F. S.R.L.;Pompe Bianche;Altro;IES;VIA L. DA VINCI 330 41126;MODENA;MO;44.64684805;10.88743769
37377;IMPIANTO AGIP DI PRIORI CARLONI MARINA;Agip Eni;Altro;IMP ENI 06253;VIA GIARDINI 208 41124;MODENA;MO;44.64154223;10.91361664
22838;PIVETTI MAURO;Agip Eni;Altro;IMPIANTO AGIP 55949;VIA P. GIARDINI 450 41124;MODENA;MO;44.63678587;10.90464218
10431;SOTTILE SANTO GIUSEPPE;Q8;Altro;KUWAIT;VIALE AMENDOLA 408 41125;MODENA;MO;44.63313584;10.91309377
14384;C.I.S. NORD S.R.L.;Ego;Altro;LAROTONDA;VIA MORANE 500/49 41125;MODENA;MO;44.62200915;10.92717469
14567;PIFFERI & APICELLA S.N.C. DI PIFFERI LUCA & C.;Pompe Bianche;Altro;LV;VIA EMILIA OVEST 842 41123;MODENA;MO;44.65682422;10.88167049
30964;G.B.M. S.R.L.;Repsol;Altro;MALAVOLTI ; MALAVOLTI 1 41122;MODENA;MO;44.65138168;10.95968843
23716;GESTIONI EUROPA - SOCIETA' PER AZIONI;Total Erg;Altro;Modena;Via Pietro Giardini 430 41126;MODENA;MO;44.63846676;10.90576753
32669;IP SERVICES S.R.L.;Api-Ip;Altro;MODENA - MADONNINA;VIA EMILIA OVEST 642 41100;MODENA;MO;44.65865516;10.89519598
7278;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;MODENA - TANGENZIALE BARCHETTA SUD;TANGENZIALE BARCHETTA SUD SN 41123;MODENA;MO;44.66384595;10.8893637
28104;IP SERVICES S.R.L.;Api-Ip;Altro;MODENA - VIGNOLESE 888;MODENA - STRADA VIGNOLESE 888 41100;MODENA;MO;44.6272439;10.94720461
6532;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;MODENA MO/SASSUOLO 1601 LOC BAGGIOVAR;MO/SASSUOLO 1601 LOC BAGGIOVAR SNC 41100;MODENA;MO;44.60631946;10.85389858
6533;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;MODENA VIA DELLE MORANE 338;VIA DELLE MORANE 338 41100;MODENA;MO;44.62868476;10.92672977
6530;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;MODENA VIA VIGNOLESE 386;VIA VIGNOLESE 386 41100;MODENA;MO;44.63421368;10.93613089
11721;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;MODENA-VIA CONTRADA 286;VIA CONTRADA 286 41126;MODENA;MO;44.61523055;10.91653102
11720;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;MODENA-VIA EMILIA EST.1050;VIA EMILIA EST 1050 41126;MODENA;MO;44.63022832;10.96438502
10715;MO. C. DI MORELLI MARCELLO E C. S.N.C.;Total Erg;Altro;MOTORCENTER;"VIA A. LA MARMORA CORSIA SUD C.M. ""."", 41122";MODENA;MO;44.66673919;10.92145622
37272;MODENA PETROLI S.R.L.;Oil Discount;Altro;OIL DISCOUNT BAGGIOVARA;Via Giardini  1278 41126;MODENA;MO;44.61341056;10.87516419
18251;P.M. ITALCARBURANTI S.R.L.;Pompe Bianche;Altro;P.M. Italcarburanti S.r.l.;Via Nazionale per Carpi Nord 1423 41123;MODENA;MO;44.70261107;10.89505356
25129;GESTIONI INNOVATIVE ITALIA S.R.L.;Agip Eni;Altro;PV 6263;VIA VIGNOLESE 394 41124;MODENA;MO;44.63394959;10.9365195
25034;GESTIONI INNOVATIVE ITALIA S.R.L.;Agip Eni;Altro;PV 6369; COMPLANARE LUIGI EINAUDI 895, 41126;MODENA;MO;44.60750428;10.90929508
3612;LUPPI CARBURANTI SNC;Q8;Autostradale;SECCHIA EST;Autostrada A1 MILANO-NAPOLI, Km. 156+500, dir. Nord 41010;MODENA;MO;44.66303576;10.85646881
3553;Nuova Sidap SRL;Esso;Autostradale;SECCHIA OVEST;Autostrada A1 MILANO-NAPOLI, Km. 156+500, dir. Sud 41100;MODENA;MO;44.6621;10.8555
12983;GESTORE POMPA AGIP RACO BRUNO;Agip Eni;Altro;SELF AREA ENI 06359;VIA NAZIONALE PER CARPI NORD 980-982 41123;MODENA;MO;44.68071951;10.89402795
36943;S.I.A. ENGINEERING CONSTRUCTION S.R.L.;Sia fuel;Altro;Sia Fuel Modena;Via Emilia Est 117 41124;MODENA;MO;44.64214255;10.93652323
37395;I&G S.R.L.;Pompe Bianche;Altro;Spendoil;VIA DEL CANALETTO SUD 104 41122;MODENA;MO;44.65729938;10.93201057
16719;I.E.S. PELLONI GIAN LUCA;Esso;Altro;Staz.Servizio ESSO ;STRADA PER CAMPOGALLIANO 158 41123;MODENA;MO;44.68094951;10.8808127
22955;COLICCHIO GIUSEPPE;Esso;Altro;stazione di servizio esso di colicchio giuseppe;VIA EMILIA OVEST 656 41123;MODENA;MO;44.65857635;10.8941172
10797;STAZIONE DI SERVIZIO KUWAIT DI BARBIERI EMANUELE;Q8;Altro;stazione di servizio Q8;VIALE AUTODROMO 150 41126;MODENA;MO;44.64986336;10.90348646
25095;COLICCHIO GIUSEPPE;Esso;Altro;stazione Esso  nonantolana;via nonantolana 576 41100;MODENA;MO;44.65464264;10.94649244
5303;SUPER GAS S.R.L.;Agip Eni;Altro;SUPER GAS SRL;VIA COLLEGAROLA 215 41126;MODENA;MO;44.62083029;10.953305
22491;BONASI GIANCARLO;Tamoil;Altro;TAMOIL;V.INDIPENDENZA 21, 41122;MODENA;MO;44.63721709;10.96953922
39474;TOP ENERGY S.R.L.;Pompe Bianche;Altro;Tedeschini Gino srl;Via Vignolese 1053, piano terra 1053 41126;MODENA;MO;44.61849481;10.95574021
35594;CAR WASH CENTER DI RAMOS GARAY MARIO ANTONIO;Total Erg;Altro;TOTAL ERG;VIA DE GAVASSETI 152 41126;MODENA;MO;44.65196726;10.90053767
35334;BOMBARDA ALESSIO;Total Erg;Altro;TOTALERG;VIA EMILIA OVEST 314 41123;MODENA;MO;44.65293916;10.91149952
20722;V. & P. AUTOLAVAGGIO S.N.C. DI PUGLIESE ROCCO E C.;Tamoil;Altro;V&P AUTOLAVAGGIO snc;VIA RESPIGHI 71 41122;MODENA;MO;44.63716401;10.95548857
22424;F.LLI GIBERTINI FU GINO S.P.A.;Esso;Altro;Via Emilia Ovest;VIA EMILIA OVEST 178/D 41121;MODENA;MO;44.65105253;10.91561168
23025;EUROCAP PETROLI S.R.L.;Pompe Bianche;Altro;Via Francia 5, Modena, MODENA;Via Francia 5 41122;MODENA;MO;44.66791274;10.93800545
14165;CE. LAV S.R.L.;Pompe Bianche;Altro;VV;VIA PAPA GIOVANNI XXIII 36/A 41122;MODENA;MO;44.65424584;10.95732443
11373;BERTELLI WALTER E ROLANDO  - CARBURANTI - S.P.A.;Bertelli Carburanti;Altro;BERTELLI-MONTECRETO;STRADA PROVINCIALE 324 PASSO RADICI   41025;MONTECRETO;MO;44.2472259;10.72772831
15752;CORIANI & RUGGI DI CORIANI ROSSANO & C. S.N.C.;Total Erg;Altro;stazione di servizio CORIANI  totaleerg;via mazzini 31 41045;MONTEFIORINO;MO;44.35722096;10.6221387
37040;COVILI TIZIANA;Api-Ip;Altro;IP;VIA XXIV MAGGIO  24 41055;MONTESE;MO;44.26806688;10.94130867
30343;F.LLI GIBERTINI FU GINO S.P.A.;Esso;Altro;MONTESE;via provinciale  2509 41055;MONTESE;MO;44.2831012;10.92769735
14387;C.I.S. NORD S.R.L.;Api-Ip;Altro;MONTESE;VIA PANORAMICA 1 41055;MONTESE;MO;44.26771864;10.9411031
35287;ZAPPETTI ORAZIO EMILIO;Agip Eni;Altro;ENI di Zappetti Orazio Emilio;VIA VITTORIO VENETO 159 41015;NONANTOLA;MO;44.67819151;11.04643521
6045;PRANDINI OMER;Esso;Strada Statale;STAZIONE ESSO;Statale 255 di San Matteo della Decima, Km. 7, dir. MODENA;NONANTOLA;MO;44.67280354;11.00855827
12277;F.LLI MARTINELLI S.N.C.;Q8;Altro;f.lli martinelli snc;via provinciale motta 52/r roveretoS/s;NOVI DI MODENA;MO;44.82144482;10.94293267
30465;IP SERVICES S.R.L.;Api-Ip;Altro;NOVI DI MODENA - S.S. ROMANA 23 S.S.;VIA ROMANA (S.S.413 KM.35+5) 23 41016;NOVI DI MODENA;MO;44.89172945;10.89785347
25238;TOTAL SERVICE DI GHULAM ABBAS;Total Erg;Altro;NOVI DI MODENA TOTALERG;via Serragli S.P. 8  41016;NOVI DI MODENA;MO;44.87950685;10.89424733
10698;SAVIOLI ODDINO S.N.C. DI SAVIOLI LAMBERTO & C.;Pompe Bianche;Altro;Savioli;VIA A. GRANDI 1 41016;NOVI DI MODENA;MO;44.89105382;10.90172954
37558;BRAGLIA GIOVANNI;Api-Ip;Altro;Braglia Giovanni Distributore di Carburante;VIA 23 DICEMBRE 4 41046;PALAGANO;MO;44.32442354;10.64732172
34213;GIOVANNINI ANTONIO E BAGATTI CATIA - SOCIETA' IN NOME COLLETTIVO;Api-Ip;Altro;AREA DI SERVIZIO IP PIANI DI PAVULLO;VIA GIARDINI SUD 212 41026;PAVULLO NEL FRIGNANO;MO;44.31450724;10.83233765
4876;BARBERGAS DI ODORICI COSTANZA & C.- S.A.S.;Api-Ip;Altro;BARBERGAS SAS;VIA GIARDINI NORD 82 41026;PAVULLO NEL FRIGNANO;MO;44.36361883;10.83799392
30742;BERTELLI WALTER E ROLANDO  - CARBURANTI - S.P.A.;Bertelli Carburanti;Altro;BERTELLI FONDOVALLE;Via Fondovalle 93 41026;PAVULLO NEL FRIGNANO;MO;44.36665904;10.91563582
22302;FRI.AL. SRL;CONAD;Altro;CONAD SUPERMERCATO;VIA G.PLATI NR 2  41026;PAVULLO NEL FRIGNANO;MO;44.32361589;10.83801806
24040;LARDI GIANLUCA & C. S.N.C.;Esso;Altro;ESSO PAVULLO;VIA I. MARCHIANI  N.90, 41026;PAVULLO NEL FRIGNANO;MO;44.33442674;10.83250349
9636;FRATELLI GORZANELLI  SNC;Agip Eni;Altro;FRATELLI GORZANELLI SNC;VIA GIARDINI SUD 36 41026;PAVULLO NEL FRIGNANO;MO;44.32982194;10.83593868
24919;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;PAVULLO NEL FRIGNANO LARGO GHIBELLINI,3;LARGO GHIBELLINI 3 41026;PAVULLO NEL FRIGNANO;MO;44.33563424;10.83270192
